"","Date","Geography","layer","value"
"1",2020-03-01,"Chicago","Cases",0
"2",2020-03-02,"Chicago","Cases",0
"3",2020-03-03,"Chicago","Cases",0
"4",2020-03-04,"Chicago","Cases",0
"5",2020-03-05,"Chicago","Cases",1
"6",2020-03-06,"Chicago","Cases",3
"7",2020-03-07,"Chicago","Cases",3
"8",2020-03-08,"Chicago","Cases",3
"9",2020-03-09,"Chicago","Cases",5
"10",2020-03-10,"Chicago","Cases",11
"11",2020-03-11,"Chicago","Cases",12
"12",2020-03-12,"Chicago","Cases",21
"13",2020-03-13,"Chicago","Cases",32
"14",2020-03-14,"Chicago","Cases",31
"15",2020-03-15,"Chicago","Cases",40
"16",2020-03-16,"Chicago","Cases",78
"17",2020-03-17,"Chicago","Cases",96
"18",2020-03-18,"Chicago","Cases",162
"19",2020-03-19,"Chicago","Cases",184
"20",2020-03-20,"Chicago","Cases",155
"21",2020-03-21,"Chicago","Cases",125
"22",2020-03-22,"Chicago","Cases",168
"23",2020-03-23,"Chicago","Cases",291
"24",2020-03-24,"Chicago","Cases",350
"25",2020-03-25,"Chicago","Cases",367
"26",2020-03-26,"Chicago","Cases",413
"27",2020-03-27,"Chicago","Cases",404
"28",2020-03-28,"Chicago","Cases",249
"29",2020-03-29,"Chicago","Cases",282
"30",2020-03-30,"Chicago","Cases",439
"31",2020-03-31,"Chicago","Cases",488
"32",2020-04-01,"Chicago","Cases",459
"33",2020-04-02,"Chicago","Cases",438
"34",2020-04-03,"Chicago","Cases",467
"35",2020-04-04,"Chicago","Cases",326
"36",2020-04-05,"Chicago","Cases",292
"37",2020-04-06,"Chicago","Cases",583
"38",2020-04-07,"Chicago","Cases",555
"39",2020-04-08,"Chicago","Cases",704
"40",2020-04-09,"Chicago","Cases",577
"41",2020-04-10,"Chicago","Cases",571
"42",2020-04-11,"Chicago","Cases",398
"43",2020-04-12,"Chicago","Cases",341
"44",2020-04-13,"Chicago","Cases",692
"45",2020-04-14,"Chicago","Cases",664
"46",2020-04-15,"Chicago","Cases",628
"47",2020-04-16,"Chicago","Cases",680
"48",2020-04-17,"Chicago","Cases",773
"49",2020-04-18,"Chicago","Cases",535
"50",2020-04-19,"Chicago","Cases",459
"51",2020-04-20,"Chicago","Cases",990
"52",2020-04-21,"Chicago","Cases",870
"53",2020-04-22,"Chicago","Cases",1056
"54",2020-04-23,"Chicago","Cases",1466
"55",2020-04-24,"Chicago","Cases",1076
"56",2020-04-25,"Chicago","Cases",634
"57",2020-04-26,"Chicago","Cases",434
"58",2020-04-27,"Chicago","Cases",1156
"59",2020-04-28,"Chicago","Cases",1323
"60",2020-04-29,"Chicago","Cases",1152
"61",2020-04-30,"Chicago","Cases",1270
"62",2020-05-01,"Chicago","Cases",1168
"63",2020-05-02,"Chicago","Cases",717
"64",2020-05-03,"Chicago","Cases",466
"65",2020-05-04,"Chicago","Cases",1120
"66",2020-05-05,"Chicago","Cases",1091
"67",2020-05-06,"Chicago","Cases",974
"68",2020-05-07,"Chicago","Cases",939
"69",2020-05-08,"Chicago","Cases",924
"70",2020-05-09,"Chicago","Cases",521
"71",2020-05-10,"Chicago","Cases",307
"72",2020-05-11,"Chicago","Cases",1014
"73",2020-05-12,"Chicago","Cases",942
"74",2020-05-13,"Chicago","Cases",876
"75",2020-05-14,"Chicago","Cases",776
"76",2020-05-15,"Chicago","Cases",972
"77",2020-05-16,"Chicago","Cases",516
"78",2020-05-17,"Chicago","Cases",326
"79",2020-05-18,"Chicago","Cases",945
"80",2020-05-19,"Chicago","Cases",891
"81",2020-05-20,"Chicago","Cases",770
"82",2020-05-21,"Chicago","Cases",804
"83",2020-05-22,"Chicago","Cases",725
"84",2020-05-23,"Chicago","Cases",329
"85",2020-05-24,"Chicago","Cases",280
"86",2020-05-25,"Chicago","Cases",252
"87",2020-05-26,"Chicago","Cases",755
"88",2020-05-27,"Chicago","Cases",611
"89",2020-05-28,"Chicago","Cases",521
"90",2020-05-29,"Chicago","Cases",460
"91",2020-05-30,"Chicago","Cases",239
"92",2020-05-31,"Chicago","Cases",121
"93",2020-06-01,"Chicago","Cases",236
"94",2020-06-02,"Chicago","Cases",246
"95",2020-06-03,"Chicago","Cases",279
"96",2020-06-04,"Chicago","Cases",319
"97",2020-06-05,"Chicago","Cases",339
"98",2020-06-06,"Chicago","Cases",170
"99",2020-06-07,"Chicago","Cases",110
"100",2020-06-08,"Chicago","Cases",274
"101",2020-06-09,"Chicago","Cases",254
"102",2020-06-10,"Chicago","Cases",234
"103",2020-06-11,"Chicago","Cases",201
"104",2020-06-12,"Chicago","Cases",247
"105",2020-06-13,"Chicago","Cases",121
"106",2020-06-14,"Chicago","Cases",92
"107",2020-06-15,"Chicago","Cases",235
"108",2020-06-16,"Chicago","Cases",212
"109",2020-06-17,"Chicago","Cases",219
"110",2020-06-18,"Chicago","Cases",184
"111",2020-06-19,"Chicago","Cases",219
"112",2020-06-20,"Chicago","Cases",124
"113",2020-06-21,"Chicago","Cases",47
"114",2020-06-22,"Chicago","Cases",218
"115",2020-06-23,"Chicago","Cases",232
"116",2020-06-24,"Chicago","Cases",243
"117",2020-06-25,"Chicago","Cases",248
"118",2020-06-26,"Chicago","Cases",218
"119",2020-06-27,"Chicago","Cases",130
"120",2020-06-28,"Chicago","Cases",110
"121",2020-06-29,"Chicago","Cases",280
"122",2020-06-30,"Chicago","Cases",265
"123",2020-07-01,"Chicago","Cases",262
"124",2020-07-02,"Chicago","Cases",254
"125",2020-07-03,"Chicago","Cases",175
"126",2020-07-04,"Chicago","Cases",63
"127",2020-07-05,"Chicago","Cases",89
"128",2020-07-06,"Chicago","Cases",284
"129",2020-07-07,"Chicago","Cases",343
"130",2020-07-08,"Chicago","Cases",309
"131",2020-07-09,"Chicago","Cases",287
"132",2020-07-10,"Chicago","Cases",345
"133",2020-07-11,"Chicago","Cases",155
"134",2020-07-12,"Chicago","Cases",96
"135",2020-07-13,"Chicago","Cases",337
"136",2020-07-14,"Chicago","Cases",323
"137",2020-07-15,"Chicago","Cases",267
"138",2020-07-16,"Chicago","Cases",295
"139",2020-07-17,"Chicago","Cases",325
"140",2020-07-18,"Chicago","Cases",133
"141",2020-07-19,"Chicago","Cases",99
"142",2020-07-20,"Chicago","Cases",392
"143",2020-07-21,"Chicago","Cases",287
"144",2020-07-22,"Chicago","Cases",364
"145",2020-07-23,"Chicago","Cases",316
"146",2020-07-24,"Chicago","Cases",347
"147",2020-07-25,"Chicago","Cases",157
"148",2020-07-26,"Chicago","Cases",96
"149",2020-07-27,"Chicago","Cases",361
"150",2020-07-28,"Chicago","Cases",332
"151",2020-07-29,"Chicago","Cases",443
"152",2020-07-30,"Chicago","Cases",340
"153",2020-07-31,"Chicago","Cases",391
"154",2020-08-01,"Chicago","Cases",140
"155",2020-08-02,"Chicago","Cases",95
"156",2020-08-03,"Chicago","Cases",425
"157",2020-08-04,"Chicago","Cases",361
"158",2020-08-05,"Chicago","Cases",377
"159",2020-08-06,"Chicago","Cases",348
"160",2020-08-07,"Chicago","Cases",416
"161",2020-08-08,"Chicago","Cases",177
"162",2020-08-09,"Chicago","Cases",115
"163",2020-08-10,"Chicago","Cases",377
"164",2020-08-11,"Chicago","Cases",387
"165",2020-08-12,"Chicago","Cases",429
"166",2020-08-13,"Chicago","Cases",391
"167",2020-08-14,"Chicago","Cases",343
"168",2020-08-15,"Chicago","Cases",221
"169",2020-08-16,"Chicago","Cases",121
"170",2020-08-17,"Chicago","Cases",491
"171",2020-08-18,"Chicago","Cases",392
"172",2020-08-19,"Chicago","Cases",468
"173",2020-08-20,"Chicago","Cases",398
"174",2020-08-21,"Chicago","Cases",414
"175",2020-08-22,"Chicago","Cases",183
"176",2020-08-23,"Chicago","Cases",117
"177",2020-08-24,"Chicago","Cases",528
"178",2020-08-25,"Chicago","Cases",397
"179",2020-08-26,"Chicago","Cases",380
"180",2020-08-27,"Chicago","Cases",373
"181",2020-08-28,"Chicago","Cases",377
"182",2020-08-29,"Chicago","Cases",227
"183",2020-08-30,"Chicago","Cases",100
"184",2020-08-31,"Chicago","Cases",405
"185",2020-09-01,"Chicago","Cases",330
"186",2020-09-02,"Chicago","Cases",399
"187",2020-09-03,"Chicago","Cases",333
"188",2020-09-04,"Chicago","Cases",384
"189",2020-09-05,"Chicago","Cases",198
"190",2020-09-06,"Chicago","Cases",141
"191",2020-09-07,"Chicago","Cases",72
"192",2020-09-08,"Chicago","Cases",365
"193",2020-09-09,"Chicago","Cases",400
"194",2020-09-10,"Chicago","Cases",321
"195",2020-09-11,"Chicago","Cases",334
"196",2020-09-12,"Chicago","Cases",133
"197",2020-09-13,"Chicago","Cases",122
"198",2020-09-14,"Chicago","Cases",424
"199",2020-09-15,"Chicago","Cases",347
"200",2020-09-16,"Chicago","Cases",362
"201",2020-09-17,"Chicago","Cases",384
"202",2020-09-18,"Chicago","Cases",336
"203",2020-09-19,"Chicago","Cases",167
"204",2020-09-20,"Chicago","Cases",100
"205",2020-09-21,"Chicago","Cases",411
"206",2020-09-22,"Chicago","Cases",331
"207",2020-09-23,"Chicago","Cases",378
"208",2020-09-24,"Chicago","Cases",399
"209",2020-09-25,"Chicago","Cases",368
"210",2020-09-26,"Chicago","Cases",229
"211",2020-09-27,"Chicago","Cases",152
"212",2020-09-28,"Chicago","Cases",415
"213",2020-09-29,"Chicago","Cases",374
"214",2020-09-30,"Chicago","Cases",447
"215",2020-10-01,"Chicago","Cases",352
"216",2020-10-02,"Chicago","Cases",397
"217",2020-10-03,"Chicago","Cases",214
"218",2020-10-04,"Chicago","Cases",144
"219",2020-10-05,"Chicago","Cases",540
"220",2020-10-06,"Chicago","Cases",542
"221",2020-10-07,"Chicago","Cases",528
"222",2020-10-08,"Chicago","Cases",585
"223",2020-10-09,"Chicago","Cases",652
"224",2020-10-10,"Chicago","Cases",421
"225",2020-10-11,"Chicago","Cases",288
"226",2020-10-12,"Chicago","Cases",666
"227",2020-10-13,"Chicago","Cases",865
"228",2020-10-14,"Chicago","Cases",839
"229",2020-10-15,"Chicago","Cases",853
"230",2020-10-16,"Chicago","Cases",936
"231",2020-10-17,"Chicago","Cases",531
"232",2020-10-18,"Chicago","Cases",332
"233",2020-10-19,"Chicago","Cases",1154
"234",2020-10-20,"Chicago","Cases",1180
"235",2020-10-21,"Chicago","Cases",1148
"236",2020-10-22,"Chicago","Cases",1273
"237",2020-10-23,"Chicago","Cases",995
"238",2020-10-24,"Chicago","Cases",864
"239",2020-10-25,"Chicago","Cases",517
"240",2020-10-26,"Chicago","Cases",1532
"241",2020-10-27,"Chicago","Cases",1578
"242",2020-10-28,"Chicago","Cases",1705
"243",2020-10-29,"Chicago","Cases",1840
"244",2020-10-30,"Chicago","Cases",1837
"245",2020-10-31,"Chicago","Cases",1021
"246",2020-11-01,"Chicago","Cases",707
"247",2020-11-02,"Chicago","Cases",2282
"248",2020-11-03,"Chicago","Cases",2068
"249",2020-11-04,"Chicago","Cases",2441
"250",2020-11-05,"Chicago","Cases",2512
"251",2020-11-06,"Chicago","Cases",2698
"252",2020-11-07,"Chicago","Cases",1516
"253",2020-11-08,"Chicago","Cases",1081
"254",2020-11-09,"Chicago","Cases",3092
"255",2020-11-10,"Chicago","Cases",3242
"256",2020-11-11,"Chicago","Cases",2363
"257",2020-11-12,"Chicago","Cases",2832
"258",2020-11-13,"Chicago","Cases",2607
"259",2020-11-14,"Chicago","Cases",1351
"260",2020-11-15,"Chicago","Cases",797
"261",2020-11-16,"Chicago","Cases",2504
"262",2020-11-17,"Chicago","Cases",2375
"263",2020-11-18,"Chicago","Cases",2262
"264",2020-11-19,"Chicago","Cases",2076
"265",2020-11-20,"Chicago","Cases",2257
"266",2020-11-21,"Chicago","Cases",1253
"267",2020-11-22,"Chicago","Cases",766
"268",2020-11-23,"Chicago","Cases",2294
"269",2020-11-24,"Chicago","Cases",1845
"270",2020-11-25,"Chicago","Cases",1713
"271",2020-11-26,"Chicago","Cases",239
"272",2020-11-27,"Chicago","Cases",1156
"273",2020-11-28,"Chicago","Cases",1288
"274",2020-11-29,"Chicago","Cases",760
"275",2020-11-30,"Chicago","Cases",950
"276",2020-12-01,"Chicago","Cases",350
"277",2020-12-02,"Chicago","Cases",10
"278",NA,"Chicago","Cases",202
"279",2020-03-01,"Chicago","Deaths",0
"280",2020-03-02,"Chicago","Deaths",0
"281",2020-03-03,"Chicago","Deaths",0
"282",2020-03-04,"Chicago","Deaths",0
"283",2020-03-05,"Chicago","Deaths",0
"284",2020-03-06,"Chicago","Deaths",0
"285",2020-03-07,"Chicago","Deaths",0
"286",2020-03-08,"Chicago","Deaths",0
"287",2020-03-09,"Chicago","Deaths",0
"288",2020-03-10,"Chicago","Deaths",0
"289",2020-03-11,"Chicago","Deaths",0
"290",2020-03-12,"Chicago","Deaths",0
"291",2020-03-13,"Chicago","Deaths",0
"292",2020-03-14,"Chicago","Deaths",0
"293",2020-03-15,"Chicago","Deaths",0
"294",2020-03-16,"Chicago","Deaths",1
"295",2020-03-17,"Chicago","Deaths",1
"296",2020-03-18,"Chicago","Deaths",1
"297",2020-03-19,"Chicago","Deaths",2
"298",2020-03-20,"Chicago","Deaths",0
"299",2020-03-21,"Chicago","Deaths",2
"300",2020-03-22,"Chicago","Deaths",2
"301",2020-03-23,"Chicago","Deaths",3
"302",2020-03-24,"Chicago","Deaths",2
"303",2020-03-25,"Chicago","Deaths",5
"304",2020-03-26,"Chicago","Deaths",2
"305",2020-03-27,"Chicago","Deaths",8
"306",2020-03-28,"Chicago","Deaths",4
"307",2020-03-29,"Chicago","Deaths",20
"308",2020-03-30,"Chicago","Deaths",12
"309",2020-03-31,"Chicago","Deaths",16
"310",2020-04-01,"Chicago","Deaths",24
"311",2020-04-02,"Chicago","Deaths",15
"312",2020-04-03,"Chicago","Deaths",24
"313",2020-04-04,"Chicago","Deaths",22
"314",2020-04-05,"Chicago","Deaths",26
"315",2020-04-06,"Chicago","Deaths",22
"316",2020-04-07,"Chicago","Deaths",24
"317",2020-04-08,"Chicago","Deaths",36
"318",2020-04-09,"Chicago","Deaths",25
"319",2020-04-10,"Chicago","Deaths",32
"320",2020-04-11,"Chicago","Deaths",33
"321",2020-04-12,"Chicago","Deaths",33
"322",2020-04-13,"Chicago","Deaths",33
"323",2020-04-14,"Chicago","Deaths",33
"324",2020-04-15,"Chicago","Deaths",31
"325",2020-04-16,"Chicago","Deaths",30
"326",2020-04-17,"Chicago","Deaths",43
"327",2020-04-18,"Chicago","Deaths",39
"328",2020-04-19,"Chicago","Deaths",35
"329",2020-04-20,"Chicago","Deaths",40
"330",2020-04-21,"Chicago","Deaths",36
"331",2020-04-22,"Chicago","Deaths",45
"332",2020-04-23,"Chicago","Deaths",36
"333",2020-04-24,"Chicago","Deaths",53
"334",2020-04-25,"Chicago","Deaths",38
"335",2020-04-26,"Chicago","Deaths",51
"336",2020-04-27,"Chicago","Deaths",35
"337",2020-04-28,"Chicago","Deaths",56
"338",2020-04-29,"Chicago","Deaths",42
"339",2020-04-30,"Chicago","Deaths",40
"340",2020-05-01,"Chicago","Deaths",39
"341",2020-05-02,"Chicago","Deaths",50
"342",2020-05-03,"Chicago","Deaths",45
"343",2020-05-04,"Chicago","Deaths",48
"344",2020-05-05,"Chicago","Deaths",57
"345",2020-05-06,"Chicago","Deaths",43
"346",2020-05-07,"Chicago","Deaths",49
"347",2020-05-08,"Chicago","Deaths",44
"348",2020-05-09,"Chicago","Deaths",52
"349",2020-05-10,"Chicago","Deaths",39
"350",2020-05-11,"Chicago","Deaths",38
"351",2020-05-12,"Chicago","Deaths",46
"352",2020-05-13,"Chicago","Deaths",45
"353",2020-05-14,"Chicago","Deaths",45
"354",2020-05-15,"Chicago","Deaths",48
"355",2020-05-16,"Chicago","Deaths",28
"356",2020-05-17,"Chicago","Deaths",41
"357",2020-05-18,"Chicago","Deaths",33
"358",2020-05-19,"Chicago","Deaths",27
"359",2020-05-20,"Chicago","Deaths",29
"360",2020-05-21,"Chicago","Deaths",34
"361",2020-05-22,"Chicago","Deaths",36
"362",2020-05-23,"Chicago","Deaths",30
"363",2020-05-24,"Chicago","Deaths",27
"364",2020-05-25,"Chicago","Deaths",23
"365",2020-05-26,"Chicago","Deaths",23
"366",2020-05-27,"Chicago","Deaths",26
"367",2020-05-28,"Chicago","Deaths",22
"368",2020-05-29,"Chicago","Deaths",20
"369",2020-05-30,"Chicago","Deaths",21
"370",2020-05-31,"Chicago","Deaths",22
"371",2020-06-01,"Chicago","Deaths",21
"372",2020-06-02,"Chicago","Deaths",25
"373",2020-06-03,"Chicago","Deaths",21
"374",2020-06-04,"Chicago","Deaths",15
"375",2020-06-05,"Chicago","Deaths",17
"376",2020-06-06,"Chicago","Deaths",20
"377",2020-06-07,"Chicago","Deaths",20
"378",2020-06-08,"Chicago","Deaths",15
"379",2020-06-09,"Chicago","Deaths",23
"380",2020-06-10,"Chicago","Deaths",12
"381",2020-06-11,"Chicago","Deaths",10
"382",2020-06-12,"Chicago","Deaths",21
"383",2020-06-13,"Chicago","Deaths",18
"384",2020-06-14,"Chicago","Deaths",12
"385",2020-06-15,"Chicago","Deaths",20
"386",2020-06-16,"Chicago","Deaths",11
"387",2020-06-17,"Chicago","Deaths",21
"388",2020-06-18,"Chicago","Deaths",14
"389",2020-06-19,"Chicago","Deaths",15
"390",2020-06-20,"Chicago","Deaths",10
"391",2020-06-21,"Chicago","Deaths",11
"392",2020-06-22,"Chicago","Deaths",9
"393",2020-06-23,"Chicago","Deaths",8
"394",2020-06-24,"Chicago","Deaths",9
"395",2020-06-25,"Chicago","Deaths",11
"396",2020-06-26,"Chicago","Deaths",13
"397",2020-06-27,"Chicago","Deaths",5
"398",2020-06-28,"Chicago","Deaths",5
"399",2020-06-29,"Chicago","Deaths",7
"400",2020-06-30,"Chicago","Deaths",3
"401",2020-07-01,"Chicago","Deaths",13
"402",2020-07-02,"Chicago","Deaths",6
"403",2020-07-03,"Chicago","Deaths",5
"404",2020-07-04,"Chicago","Deaths",5
"405",2020-07-05,"Chicago","Deaths",3
"406",2020-07-06,"Chicago","Deaths",5
"407",2020-07-07,"Chicago","Deaths",4
"408",2020-07-08,"Chicago","Deaths",4
"409",2020-07-09,"Chicago","Deaths",7
"410",2020-07-10,"Chicago","Deaths",6
"411",2020-07-11,"Chicago","Deaths",2
"412",2020-07-12,"Chicago","Deaths",4
"413",2020-07-13,"Chicago","Deaths",3
"414",2020-07-14,"Chicago","Deaths",3
"415",2020-07-15,"Chicago","Deaths",7
"416",2020-07-16,"Chicago","Deaths",2
"417",2020-07-17,"Chicago","Deaths",3
"418",2020-07-18,"Chicago","Deaths",4
"419",2020-07-19,"Chicago","Deaths",2
"420",2020-07-20,"Chicago","Deaths",5
"421",2020-07-21,"Chicago","Deaths",1
"422",2020-07-22,"Chicago","Deaths",4
"423",2020-07-23,"Chicago","Deaths",3
"424",2020-07-24,"Chicago","Deaths",3
"425",2020-07-25,"Chicago","Deaths",8
"426",2020-07-26,"Chicago","Deaths",6
"427",2020-07-27,"Chicago","Deaths",1
"428",2020-07-28,"Chicago","Deaths",3
"429",2020-07-29,"Chicago","Deaths",3
"430",2020-07-30,"Chicago","Deaths",2
"431",2020-07-31,"Chicago","Deaths",2
"432",2020-08-01,"Chicago","Deaths",5
"433",2020-08-02,"Chicago","Deaths",3
"434",2020-08-03,"Chicago","Deaths",3
"435",2020-08-04,"Chicago","Deaths",2
"436",2020-08-05,"Chicago","Deaths",4
"437",2020-08-06,"Chicago","Deaths",4
"438",2020-08-07,"Chicago","Deaths",2
"439",2020-08-08,"Chicago","Deaths",3
"440",2020-08-09,"Chicago","Deaths",2
"441",2020-08-10,"Chicago","Deaths",2
"442",2020-08-11,"Chicago","Deaths",4
"443",2020-08-12,"Chicago","Deaths",2
"444",2020-08-13,"Chicago","Deaths",4
"445",2020-08-14,"Chicago","Deaths",3
"446",2020-08-15,"Chicago","Deaths",5
"447",2020-08-16,"Chicago","Deaths",3
"448",2020-08-17,"Chicago","Deaths",3
"449",2020-08-18,"Chicago","Deaths",1
"450",2020-08-19,"Chicago","Deaths",5
"451",2020-08-20,"Chicago","Deaths",3
"452",2020-08-21,"Chicago","Deaths",5
"453",2020-08-22,"Chicago","Deaths",2
"454",2020-08-23,"Chicago","Deaths",1
"455",2020-08-24,"Chicago","Deaths",3
"456",2020-08-25,"Chicago","Deaths",4
"457",2020-08-26,"Chicago","Deaths",3
"458",2020-08-27,"Chicago","Deaths",2
"459",2020-08-28,"Chicago","Deaths",4
"460",2020-08-29,"Chicago","Deaths",4
"461",2020-08-30,"Chicago","Deaths",4
"462",2020-08-31,"Chicago","Deaths",2
"463",2020-09-01,"Chicago","Deaths",3
"464",2020-09-02,"Chicago","Deaths",3
"465",2020-09-03,"Chicago","Deaths",3
"466",2020-09-04,"Chicago","Deaths",2
"467",2020-09-05,"Chicago","Deaths",4
"468",2020-09-06,"Chicago","Deaths",2
"469",2020-09-07,"Chicago","Deaths",1
"470",2020-09-08,"Chicago","Deaths",1
"471",2020-09-09,"Chicago","Deaths",5
"472",2020-09-10,"Chicago","Deaths",2
"473",2020-09-11,"Chicago","Deaths",5
"474",2020-09-12,"Chicago","Deaths",0
"475",2020-09-13,"Chicago","Deaths",3
"476",2020-09-14,"Chicago","Deaths",3
"477",2020-09-15,"Chicago","Deaths",1
"478",2020-09-16,"Chicago","Deaths",4
"479",2020-09-17,"Chicago","Deaths",0
"480",2020-09-18,"Chicago","Deaths",4
"481",2020-09-19,"Chicago","Deaths",2
"482",2020-09-20,"Chicago","Deaths",6
"483",2020-09-21,"Chicago","Deaths",2
"484",2020-09-22,"Chicago","Deaths",2
