"","Date","Geography","layer","value"
"867",2020-04-02,"Chicago","Deaths7d",14.1428571428571
"868",2020-04-03,"Chicago","Deaths7d",16.4285714285714
"869",2020-04-04,"Chicago","Deaths7d",19
"870",2020-04-05,"Chicago","Deaths7d",19.8571428571429
"871",2020-04-06,"Chicago","Deaths7d",21.2857142857143
"872",2020-04-07,"Chicago","Deaths7d",22.4285714285714
"873",2020-04-08,"Chicago","Deaths7d",24.1428571428571
"874",2020-04-09,"Chicago","Deaths7d",25.5714285714286
"875",2020-04-10,"Chicago","Deaths7d",26.7142857142857
"876",2020-04-11,"Chicago","Deaths7d",28.2857142857143
"877",2020-04-12,"Chicago","Deaths7d",29.2857142857143
"878",2020-04-13,"Chicago","Deaths7d",30.8571428571429
"879",2020-04-14,"Chicago","Deaths7d",32.1428571428571
"880",2020-04-15,"Chicago","Deaths7d",31.4285714285714
"881",2020-04-16,"Chicago","Deaths7d",32.1428571428571
"882",2020-04-17,"Chicago","Deaths7d",33.7142857142857
"883",2020-04-18,"Chicago","Deaths7d",34.5714285714286
"884",2020-04-19,"Chicago","Deaths7d",34.8571428571429
"885",2020-04-20,"Chicago","Deaths7d",35.8571428571429
"886",2020-04-21,"Chicago","Deaths7d",36.2857142857143
"887",2020-04-22,"Chicago","Deaths7d",38.2857142857143
"888",2020-04-23,"Chicago","Deaths7d",39.1428571428571
"889",2020-04-24,"Chicago","Deaths7d",40.5714285714286
"890",2020-04-25,"Chicago","Deaths7d",40.4285714285714
"891",2020-04-26,"Chicago","Deaths7d",42.7142857142857
"892",2020-04-27,"Chicago","Deaths7d",42
"893",2020-04-28,"Chicago","Deaths7d",44.8571428571429
"894",2020-04-29,"Chicago","Deaths7d",44.4285714285714
"895",2020-04-30,"Chicago","Deaths7d",45
"896",2020-05-01,"Chicago","Deaths7d",43
"897",2020-05-02,"Chicago","Deaths7d",44.7142857142857
"898",2020-05-03,"Chicago","Deaths7d",43.8571428571429
"899",2020-05-04,"Chicago","Deaths7d",45.7142857142857
"900",2020-05-05,"Chicago","Deaths7d",45.8571428571429
"901",2020-05-06,"Chicago","Deaths7d",46
"902",2020-05-07,"Chicago","Deaths7d",47.2857142857143
"903",2020-05-08,"Chicago","Deaths7d",48
"904",2020-05-09,"Chicago","Deaths7d",48.2857142857143
"905",2020-05-10,"Chicago","Deaths7d",47.4285714285714
"906",2020-05-11,"Chicago","Deaths7d",46
"907",2020-05-12,"Chicago","Deaths7d",44.4285714285714
"908",2020-05-13,"Chicago","Deaths7d",44.7142857142857
"909",2020-05-14,"Chicago","Deaths7d",44.1428571428571
"910",2020-05-15,"Chicago","Deaths7d",44.7142857142857
"911",2020-05-16,"Chicago","Deaths7d",41.2857142857143
"912",2020-05-17,"Chicago","Deaths7d",41.5714285714286
"913",2020-05-18,"Chicago","Deaths7d",40.8571428571429
"914",2020-05-19,"Chicago","Deaths7d",38.1428571428571
"915",2020-05-20,"Chicago","Deaths7d",35.8571428571429
"916",2020-05-21,"Chicago","Deaths7d",34.2857142857143
"917",2020-05-22,"Chicago","Deaths7d",32.5714285714286
"918",2020-05-23,"Chicago","Deaths7d",32.8571428571429
"919",2020-05-24,"Chicago","Deaths7d",30.8571428571429
"920",2020-05-25,"Chicago","Deaths7d",29.4285714285714
"921",2020-05-26,"Chicago","Deaths7d",28.8571428571429
"922",2020-05-27,"Chicago","Deaths7d",28.4285714285714
"923",2020-05-28,"Chicago","Deaths7d",26.7142857142857
"924",2020-05-29,"Chicago","Deaths7d",24.4285714285714
"925",2020-05-30,"Chicago","Deaths7d",23.1428571428571
"926",2020-05-31,"Chicago","Deaths7d",22.4285714285714
"927",2020-06-01,"Chicago","Deaths7d",22.1428571428571
"928",2020-06-02,"Chicago","Deaths7d",22.4285714285714
"929",2020-06-03,"Chicago","Deaths7d",21.7142857142857
"930",2020-06-04,"Chicago","Deaths7d",20.7142857142857
"931",2020-06-05,"Chicago","Deaths7d",20.2857142857143
"932",2020-06-06,"Chicago","Deaths7d",20.1428571428571
"933",2020-06-07,"Chicago","Deaths7d",19.8571428571429
"934",2020-06-08,"Chicago","Deaths7d",19
"935",2020-06-09,"Chicago","Deaths7d",18.7142857142857
"936",2020-06-10,"Chicago","Deaths7d",17.4285714285714
"937",2020-06-11,"Chicago","Deaths7d",16.7142857142857
"938",2020-06-12,"Chicago","Deaths7d",17.2857142857143
"939",2020-06-13,"Chicago","Deaths7d",17
"940",2020-06-14,"Chicago","Deaths7d",15.8571428571429
"941",2020-06-15,"Chicago","Deaths7d",16.5714285714286
"942",2020-06-16,"Chicago","Deaths7d",14.8571428571429
"943",2020-06-17,"Chicago","Deaths7d",16.1428571428571
"944",2020-06-18,"Chicago","Deaths7d",16.7142857142857
"945",2020-06-19,"Chicago","Deaths7d",15.8571428571429
"946",2020-06-20,"Chicago","Deaths7d",14.7142857142857
"947",2020-06-21,"Chicago","Deaths7d",14.5714285714286
"948",2020-06-22,"Chicago","Deaths7d",13
"949",2020-06-23,"Chicago","Deaths7d",12.5714285714286
"950",2020-06-24,"Chicago","Deaths7d",10.8571428571429
"951",2020-06-25,"Chicago","Deaths7d",10.4285714285714
"952",2020-06-26,"Chicago","Deaths7d",10.1428571428571
"953",2020-06-27,"Chicago","Deaths7d",9.42857142857143
"954",2020-06-28,"Chicago","Deaths7d",8.57142857142857
"955",2020-06-29,"Chicago","Deaths7d",8.28571428571429
"956",2020-06-30,"Chicago","Deaths7d",7.57142857142857
"957",2020-07-01,"Chicago","Deaths7d",8.14285714285714
"958",2020-07-02,"Chicago","Deaths7d",7.42857142857143
"959",2020-07-03,"Chicago","Deaths7d",6.28571428571429
"960",2020-07-04,"Chicago","Deaths7d",6.28571428571429
"961",2020-07-05,"Chicago","Deaths7d",6
"962",2020-07-06,"Chicago","Deaths7d",5.71428571428571
"963",2020-07-07,"Chicago","Deaths7d",5.85714285714286
"964",2020-07-08,"Chicago","Deaths7d",4.57142857142857
"965",2020-07-09,"Chicago","Deaths7d",4.71428571428571
"966",2020-07-10,"Chicago","Deaths7d",4.85714285714286
"967",2020-07-11,"Chicago","Deaths7d",4.42857142857143
"968",2020-07-12,"Chicago","Deaths7d",4.57142857142857
"969",2020-07-13,"Chicago","Deaths7d",4.28571428571429
"970",2020-07-14,"Chicago","Deaths7d",4.14285714285714
"971",2020-07-15,"Chicago","Deaths7d",4.57142857142857
"972",2020-07-16,"Chicago","Deaths7d",3.85714285714286
"973",2020-07-17,"Chicago","Deaths7d",3.42857142857143
"974",2020-07-18,"Chicago","Deaths7d",3.71428571428571
"975",2020-07-19,"Chicago","Deaths7d",3.42857142857143
"976",2020-07-20,"Chicago","Deaths7d",3.71428571428571
"977",2020-07-21,"Chicago","Deaths7d",3.42857142857143
"978",2020-07-22,"Chicago","Deaths7d",3
"979",2020-07-23,"Chicago","Deaths7d",3.14285714285714
"980",2020-07-24,"Chicago","Deaths7d",3.14285714285714
"981",2020-07-25,"Chicago","Deaths7d",3.71428571428571
"982",2020-07-26,"Chicago","Deaths7d",4.28571428571429
"983",2020-07-27,"Chicago","Deaths7d",3.71428571428571
"984",2020-07-28,"Chicago","Deaths7d",4
"985",2020-07-29,"Chicago","Deaths7d",3.85714285714286
"986",2020-07-30,"Chicago","Deaths7d",3.71428571428571
"987",2020-07-31,"Chicago","Deaths7d",3.57142857142857
"988",2020-08-01,"Chicago","Deaths7d",3.14285714285714
"989",2020-08-02,"Chicago","Deaths7d",2.71428571428571
"990",2020-08-03,"Chicago","Deaths7d",3
"991",2020-08-04,"Chicago","Deaths7d",2.85714285714286
"992",2020-08-05,"Chicago","Deaths7d",3
"993",2020-08-06,"Chicago","Deaths7d",3.28571428571429
"994",2020-08-07,"Chicago","Deaths7d",3.28571428571429
"995",2020-08-08,"Chicago","Deaths7d",3
"996",2020-08-09,"Chicago","Deaths7d",2.85714285714286
"997",2020-08-10,"Chicago","Deaths7d",2.71428571428571
"998",2020-08-11,"Chicago","Deaths7d",3
"999",2020-08-12,"Chicago","Deaths7d",2.71428571428571
"1000",2020-08-13,"Chicago","Deaths7d",2.71428571428571
"1001",2020-08-14,"Chicago","Deaths7d",2.85714285714286
"1002",2020-08-15,"Chicago","Deaths7d",3.14285714285714
"1003",2020-08-16,"Chicago","Deaths7d",3.28571428571429
"1004",2020-08-17,"Chicago","Deaths7d",3.42857142857143
"1005",2020-08-18,"Chicago","Deaths7d",3
"1006",2020-08-19,"Chicago","Deaths7d",3.42857142857143
"1007",2020-08-20,"Chicago","Deaths7d",3.28571428571429
"1008",2020-08-21,"Chicago","Deaths7d",3.57142857142857
"1009",2020-08-22,"Chicago","Deaths7d",3.14285714285714
"1010",2020-08-23,"Chicago","Deaths7d",2.85714285714286
"1011",2020-08-24,"Chicago","Deaths7d",2.85714285714286
"1012",2020-08-25,"Chicago","Deaths7d",3.28571428571429
"1013",2020-08-26,"Chicago","Deaths7d",3
"1014",2020-08-27,"Chicago","Deaths7d",2.85714285714286
"1015",2020-08-28,"Chicago","Deaths7d",2.71428571428571
"1016",2020-08-29,"Chicago","Deaths7d",3
"1017",2020-08-30,"Chicago","Deaths7d",3.42857142857143
"1018",2020-08-31,"Chicago","Deaths7d",3.28571428571429
"1019",2020-09-01,"Chicago","Deaths7d",3.14285714285714
"1020",2020-09-02,"Chicago","Deaths7d",3.14285714285714
"1021",2020-09-03,"Chicago","Deaths7d",3.28571428571429
"1022",2020-09-04,"Chicago","Deaths7d",3
"1023",2020-09-05,"Chicago","Deaths7d",3
"1024",2020-09-06,"Chicago","Deaths7d",2.71428571428571
"1025",2020-09-07,"Chicago","Deaths7d",2.57142857142857
"1026",2020-09-08,"Chicago","Deaths7d",2.28571428571429
"1027",2020-09-09,"Chicago","Deaths7d",2.57142857142857
"1028",2020-09-10,"Chicago","Deaths7d",2.42857142857143
"1029",2020-09-11,"Chicago","Deaths7d",2.85714285714286
"1030",2020-09-12,"Chicago","Deaths7d",2.28571428571429
"1031",2020-09-13,"Chicago","Deaths7d",2.42857142857143
"1032",2020-09-14,"Chicago","Deaths7d",2.71428571428571
"1033",2020-09-15,"Chicago","Deaths7d",2.71428571428571
"1034",2020-09-16,"Chicago","Deaths7d",2.57142857142857
"1035",2020-09-17,"Chicago","Deaths7d",2.28571428571429
"1036",2020-09-18,"Chicago","Deaths7d",2.14285714285714
"1037",2020-09-19,"Chicago","Deaths7d",2.42857142857143
"1038",2020-09-20,"Chicago","Deaths7d",2.85714285714286
"1039",2020-09-21,"Chicago","Deaths7d",2.71428571428571
"1040",2020-09-22,"Chicago","Deaths7d",2.85714285714286
"1041",2020-09-23,"Chicago","Deaths7d",3.14285714285714
"1042",2020-09-24,"Chicago","Deaths7d",3.85714285714286
"1043",2020-09-25,"Chicago","Deaths7d",3.71428571428571
"1044",2020-09-26,"Chicago","Deaths7d",4
"1045",2020-09-27,"Chicago","Deaths7d",3.28571428571429
"1046",2020-09-28,"Chicago","Deaths7d",3.28571428571429
"1047",2020-09-29,"Chicago","Deaths7d",3.85714285714286
"1048",2020-09-30,"Chicago","Deaths7d",3.28571428571429
"1049",2020-10-01,"Chicago","Deaths7d",3.14285714285714
"1050",2020-10-02,"Chicago","Deaths7d",3.14285714285714
"1051",2020-10-03,"Chicago","Deaths7d",3.14285714285714
"1052",2020-10-04,"Chicago","Deaths7d",3.71428571428571
"1053",2020-10-05,"Chicago","Deaths7d",3.85714285714286
"1054",2020-10-06,"Chicago","Deaths7d",3.28571428571429
"1055",2020-10-07,"Chicago","Deaths7d",3.14285714285714
"1056",2020-10-08,"Chicago","Deaths7d",3
"1057",2020-10-09,"Chicago","Deaths7d",3.14285714285714
"1058",2020-10-10,"Chicago","Deaths7d",3.28571428571429
"1059",2020-10-11,"Chicago","Deaths7d",3.14285714285714
"1060",2020-10-12,"Chicago","Deaths7d",3.28571428571429
"1061",2020-10-13,"Chicago","Deaths7d",3.71428571428571
"1062",2020-10-14,"Chicago","Deaths7d",4
"1063",2020-10-15,"Chicago","Deaths7d",3.85714285714286
"1064",2020-10-16,"Chicago","Deaths7d",3.71428571428571
"1065",2020-10-17,"Chicago","Deaths7d",3.71428571428571
"1066",2020-10-18,"Chicago","Deaths7d",3.28571428571429
"1067",2020-10-19,"Chicago","Deaths7d",3.28571428571429
"1068",2020-10-20,"Chicago","Deaths7d",3.28571428571429
"1069",2020-10-21,"Chicago","Deaths7d",3.71428571428571
"1070",2020-10-22,"Chicago","Deaths7d",4
"1071",2020-10-23,"Chicago","Deaths7d",4.14285714285714
"1072",2020-10-24,"Chicago","Deaths7d",4.14285714285714
"1073",2020-10-25,"Chicago","Deaths7d",5.28571428571429
"1074",2020-10-26,"Chicago","Deaths7d",5.85714285714286
"1075",2020-10-27,"Chicago","Deaths7d",5.71428571428571
"1076",2020-10-28,"Chicago","Deaths7d",5.85714285714286
"1077",2020-10-29,"Chicago","Deaths7d",5.85714285714286
"1078",2020-10-30,"Chicago","Deaths7d",5.85714285714286
"1079",2020-10-31,"Chicago","Deaths7d",6.57142857142857
"1080",2020-11-01,"Chicago","Deaths7d",6
"1081",2020-11-02,"Chicago","Deaths7d",7
"1082",2020-11-03,"Chicago","Deaths7d",8.28571428571429
"1083",2020-11-04,"Chicago","Deaths7d",8.42857142857143
"1084",2020-11-05,"Chicago","Deaths7d",8.71428571428571
"1085",2020-11-06,"Chicago","Deaths7d",9.57142857142857
"1086",2020-11-07,"Chicago","Deaths7d",9.85714285714286
"1087",2020-11-08,"Chicago","Deaths7d",10.5714285714286
"1088",2020-11-09,"Chicago","Deaths7d",10.2857142857143
"1089",2020-11-10,"Chicago","Deaths7d",10.2857142857143
"1090",2020-11-11,"Chicago","Deaths7d",10.2857142857143
"1091",2020-11-12,"Chicago","Deaths7d",11.8571428571429
"1092",2020-11-13,"Chicago","Deaths7d",12.8571428571429
"1093",2020-11-14,"Chicago","Deaths7d",13.4285714285714
"1094",2020-11-15,"Chicago","Deaths7d",13.4285714285714
"1095",2020-11-16,"Chicago","Deaths7d",14.5714285714286
"1096",2020-11-17,"Chicago","Deaths7d",15
"1097",2020-11-18,"Chicago","Deaths7d",16.2857142857143
"1098",2020-11-19,"Chicago","Deaths7d",16.1428571428571
"1099",2020-11-20,"Chicago","Deaths7d",17.2857142857143
"1100",2020-11-21,"Chicago","Deaths7d",17.5714285714286
"1101",2020-11-22,"Chicago","Deaths7d",17.7142857142857
"1102",2020-11-23,"Chicago","Deaths7d",17.1428571428571
"1103",2020-11-24,"Chicago","Deaths7d",16.2857142857143
"1104",2020-11-25,"Chicago","Deaths7d",15.7142857142857
"1105",2020-11-26,"Chicago","Deaths7d",15.4285714285714
"1106",2020-11-27,"Chicago","Deaths7d",13.5714285714286
"1107",2020-11-28,"Chicago","Deaths7d",12.8571428571429
"1108",2020-11-29,"Chicago","Deaths7d",13
"1109",2020-11-30,"Chicago","Deaths7d",11
"1110",2020-12-01,"Chicago","Deaths7d",9.57142857142857
"1111",2020-12-02,"Chicago","Deaths7d",7.71428571428571
"1112",NA,"Chicago","Deaths7d",5.71428571428571
"1113",2020-03-01,"Chicago","Casescm",0
"1114",2020-03-02,"Chicago","Casescm",0
"1115",2020-03-03,"Chicago","Casescm",0
"1116",2020-03-04,"Chicago","Casescm",0
"1117",2020-03-05,"Chicago","Casescm",1
"1118",2020-03-06,"Chicago","Casescm",4
"1119",2020-03-07,"Chicago","Casescm",7
"1120",2020-03-08,"Chicago","Casescm",10
"1121",2020-03-09,"Chicago","Casescm",15
"1122",2020-03-10,"Chicago","Casescm",26
"1123",2020-03-11,"Chicago","Casescm",38
"1124",2020-03-12,"Chicago","Casescm",59
"1125",2020-03-13,"Chicago","Casescm",91
"1126",2020-03-14,"Chicago","Casescm",122
"1127",2020-03-15,"Chicago","Casescm",162
"1128",2020-03-16,"Chicago","Casescm",240
"1129",2020-03-17,"Chicago","Casescm",336
"1130",2020-03-18,"Chicago","Casescm",498
"1131",2020-03-19,"Chicago","Casescm",682
"1132",2020-03-20,"Chicago","Casescm",837
"1133",2020-03-21,"Chicago","Casescm",962
"1134",2020-03-22,"Chicago","Casescm",1130
"1135",2020-03-23,"Chicago","Casescm",1421
"1136",2020-03-24,"Chicago","Casescm",1771
"1137",2020-03-25,"Chicago","Casescm",2138
"1138",2020-03-26,"Chicago","Casescm",2551
"1139",2020-03-27,"Chicago","Casescm",2955
"1140",2020-03-28,"Chicago","Casescm",3204
"1141",2020-03-29,"Chicago","Casescm",3486
"1142",2020-03-30,"Chicago","Casescm",3925
"1143",2020-03-31,"Chicago","Casescm",4413
"1144",2020-04-01,"Chicago","Casescm",4872
"1145",2020-04-02,"Chicago","Casescm",5310
"1146",2020-04-03,"Chicago","Casescm",5777
"1147",2020-04-04,"Chicago","Casescm",6103
"1148",2020-04-05,"Chicago","Casescm",6395
"1149",2020-04-06,"Chicago","Casescm",6978
"1150",2020-04-07,"Chicago","Casescm",7533
"1151",2020-04-08,"Chicago","Casescm",8237
"1152",2020-04-09,"Chicago","Casescm",8814
"1153",2020-04-10,"Chicago","Casescm",9385
"1154",2020-04-11,"Chicago","Casescm",9783
"1155",2020-04-12,"Chicago","Casescm",10124
"1156",2020-04-13,"Chicago","Casescm",10816
"1157",2020-04-14,"Chicago","Casescm",11480
"1158",2020-04-15,"Chicago","Casescm",12108
"1159",2020-04-16,"Chicago","Casescm",12788
"1160",2020-04-17,"Chicago","Casescm",13561
"1161",2020-04-18,"Chicago","Casescm",14096
"1162",2020-04-19,"Chicago","Casescm",14555
"1163",2020-04-20,"Chicago","Casescm",15545
"1164",2020-04-21,"Chicago","Casescm",16415
"1165",2020-04-22,"Chicago","Casescm",17471
"1166",2020-04-23,"Chicago","Casescm",18937
"1167",2020-04-24,"Chicago","Casescm",20013
"1168",2020-04-25,"Chicago","Casescm",20647
"1169",2020-04-26,"Chicago","Casescm",21081
"1170",2020-04-27,"Chicago","Casescm",22237
"1171",2020-04-28,"Chicago","Casescm",23560
"1172",2020-04-29,"Chicago","Casescm",24712
"1173",2020-04-30,"Chicago","Casescm",25982
"1174",2020-05-01,"Chicago","Casescm",27150
"1175",2020-05-02,"Chicago","Casescm",27867
"1176",2020-05-03,"Chicago","Casescm",28333
"1177",2020-05-04,"Chicago","Casescm",29453
"1178",2020-05-05,"Chicago","Casescm",30544
"1179",2020-05-06,"Chicago","Casescm",31518
"1180",2020-05-07,"Chicago","Casescm",32457
"1181",2020-05-08,"Chicago","Casescm",33381
"1182",2020-05-09,"Chicago","Casescm",33902
"1183",2020-05-10,"Chicago","Casescm",34209
"1184",2020-05-11,"Chicago","Casescm",35223
"1185",2020-05-12,"Chicago","Casescm",36165
"1186",2020-05-13,"Chicago","Casescm",37041
"1187",2020-05-14,"Chicago","Casescm",37817
"1188",2020-05-15,"Chicago","Casescm",38789
"1189",2020-05-16,"Chicago","Casescm",39305
"1190",2020-05-17,"Chicago","Casescm",39631
"1191",2020-05-18,"Chicago","Casescm",40576
"1192",2020-05-19,"Chicago","Casescm",41467
"1193",2020-05-20,"Chicago","Casescm",42237
"1194",2020-05-21,"Chicago","Casescm",43041
"1195",2020-05-22,"Chicago","Casescm",43766
"1196",2020-05-23,"Chicago","Casescm",44095
"1197",2020-05-24,"Chicago","Casescm",44375
"1198",2020-05-25,"Chicago","Casescm",44627
"1199",2020-05-26,"Chicago","Casescm",45382
"1200",2020-05-27,"Chicago","Casescm",45993
"1201",2020-05-28,"Chicago","Casescm",46514
"1202",2020-05-29,"Chicago","Casescm",46974
"1203",2020-05-30,"Chicago","Casescm",47213
"1204",2020-05-31,"Chicago","Casescm",47334
"1205",2020-06-01,"Chicago","Casescm",47570
"1206",2020-06-02,"Chicago","Casescm",47816
"1207",2020-06-03,"Chicago","Casescm",48095
"1208",2020-06-04,"Chicago","Casescm",48414
"1209",2020-06-05,"Chicago","Casescm",48753
"1210",2020-06-06,"Chicago","Casescm",48923
"1211",2020-06-07,"Chicago","Casescm",49033
"1212",2020-06-08,"Chicago","Casescm",49307
"1213",2020-06-09,"Chicago","Casescm",49561
"1214",2020-06-10,"Chicago","Casescm",49795
"1215",2020-06-11,"Chicago","Casescm",49996
"1216",2020-06-12,"Chicago","Casescm",50243
"1217",2020-06-13,"Chicago","Casescm",50364
"1218",2020-06-14,"Chicago","Casescm",50456
"1219",2020-06-15,"Chicago","Casescm",50691
"1220",2020-06-16,"Chicago","Casescm",50903
"1221",2020-06-17,"Chicago","Casescm",51122
"1222",2020-06-18,"Chicago","Casescm",51306
"1223",2020-06-19,"Chicago","Casescm",51525
"1224",2020-06-20,"Chicago","Casescm",51649
"1225",2020-06-21,"Chicago","Casescm",51696
"1226",2020-06-22,"Chicago","Casescm",51914
"1227",2020-06-23,"Chicago","Casescm",52146
"1228",2020-06-24,"Chicago","Casescm",52389
"1229",2020-06-25,"Chicago","Casescm",52637
"1230",2020-06-26,"Chicago","Casescm",52855
"1231",2020-06-27,"Chicago","Casescm",52985
"1232",2020-06-28,"Chicago","Casescm",53095
"1233",2020-06-29,"Chicago","Casescm",53375
"1234",2020-06-30,"Chicago","Casescm",53640
"1235",2020-07-01,"Chicago","Casescm",53902
"1236",2020-07-02,"Chicago","Casescm",54156
"1237",2020-07-03,"Chicago","Casescm",54331
"1238",2020-07-04,"Chicago","Casescm",54394
"1239",2020-07-05,"Chicago","Casescm",54483
"1240",2020-07-06,"Chicago","Casescm",54767
