"","Date","Geography","layer","value"
"1241",2020-07-07,"Chicago","Casescm",55110
"1242",2020-07-08,"Chicago","Casescm",55419
"1243",2020-07-09,"Chicago","Casescm",55706
"1244",2020-07-10,"Chicago","Casescm",56051
"1245",2020-07-11,"Chicago","Casescm",56206
"1246",2020-07-12,"Chicago","Casescm",56302
"1247",2020-07-13,"Chicago","Casescm",56639
"1248",2020-07-14,"Chicago","Casescm",56962
"1249",2020-07-15,"Chicago","Casescm",57229
"1250",2020-07-16,"Chicago","Casescm",57524
"1251",2020-07-17,"Chicago","Casescm",57849
"1252",2020-07-18,"Chicago","Casescm",57982
"1253",2020-07-19,"Chicago","Casescm",58081
"1254",2020-07-20,"Chicago","Casescm",58473
"1255",2020-07-21,"Chicago","Casescm",58760
"1256",2020-07-22,"Chicago","Casescm",59124
"1257",2020-07-23,"Chicago","Casescm",59440
"1258",2020-07-24,"Chicago","Casescm",59787
"1259",2020-07-25,"Chicago","Casescm",59944
"1260",2020-07-26,"Chicago","Casescm",60040
"1261",2020-07-27,"Chicago","Casescm",60401
"1262",2020-07-28,"Chicago","Casescm",60733
"1263",2020-07-29,"Chicago","Casescm",61176
"1264",2020-07-30,"Chicago","Casescm",61516
"1265",2020-07-31,"Chicago","Casescm",61907
"1266",2020-08-01,"Chicago","Casescm",62047
"1267",2020-08-02,"Chicago","Casescm",62142
"1268",2020-08-03,"Chicago","Casescm",62567
"1269",2020-08-04,"Chicago","Casescm",62928
"1270",2020-08-05,"Chicago","Casescm",63305
"1271",2020-08-06,"Chicago","Casescm",63653
"1272",2020-08-07,"Chicago","Casescm",64069
"1273",2020-08-08,"Chicago","Casescm",64246
"1274",2020-08-09,"Chicago","Casescm",64361
"1275",2020-08-10,"Chicago","Casescm",64738
"1276",2020-08-11,"Chicago","Casescm",65125
"1277",2020-08-12,"Chicago","Casescm",65554
"1278",2020-08-13,"Chicago","Casescm",65945
"1279",2020-08-14,"Chicago","Casescm",66288
"1280",2020-08-15,"Chicago","Casescm",66509
"1281",2020-08-16,"Chicago","Casescm",66630
"1282",2020-08-17,"Chicago","Casescm",67121
"1283",2020-08-18,"Chicago","Casescm",67513
"1284",2020-08-19,"Chicago","Casescm",67981
"1285",2020-08-20,"Chicago","Casescm",68379
"1286",2020-08-21,"Chicago","Casescm",68793
"1287",2020-08-22,"Chicago","Casescm",68976
"1288",2020-08-23,"Chicago","Casescm",69093
"1289",2020-08-24,"Chicago","Casescm",69621
"1290",2020-08-25,"Chicago","Casescm",70018
"1291",2020-08-26,"Chicago","Casescm",70398
"1292",2020-08-27,"Chicago","Casescm",70771
"1293",2020-08-28,"Chicago","Casescm",71148
"1294",2020-08-29,"Chicago","Casescm",71375
"1295",2020-08-30,"Chicago","Casescm",71475
"1296",2020-08-31,"Chicago","Casescm",71880
"1297",2020-09-01,"Chicago","Casescm",72210
"1298",2020-09-02,"Chicago","Casescm",72609
"1299",2020-09-03,"Chicago","Casescm",72942
"1300",2020-09-04,"Chicago","Casescm",73326
"1301",2020-09-05,"Chicago","Casescm",73524
"1302",2020-09-06,"Chicago","Casescm",73665
"1303",2020-09-07,"Chicago","Casescm",73737
"1304",2020-09-08,"Chicago","Casescm",74102
"1305",2020-09-09,"Chicago","Casescm",74502
"1306",2020-09-10,"Chicago","Casescm",74823
"1307",2020-09-11,"Chicago","Casescm",75157
"1308",2020-09-12,"Chicago","Casescm",75290
"1309",2020-09-13,"Chicago","Casescm",75412
"1310",2020-09-14,"Chicago","Casescm",75836
"1311",2020-09-15,"Chicago","Casescm",76183
"1312",2020-09-16,"Chicago","Casescm",76545
"1313",2020-09-17,"Chicago","Casescm",76929
"1314",2020-09-18,"Chicago","Casescm",77265
"1315",2020-09-19,"Chicago","Casescm",77432
"1316",2020-09-20,"Chicago","Casescm",77532
"1317",2020-09-21,"Chicago","Casescm",77943
"1318",2020-09-22,"Chicago","Casescm",78274
"1319",2020-09-23,"Chicago","Casescm",78652
"1320",2020-09-24,"Chicago","Casescm",79051
"1321",2020-09-25,"Chicago","Casescm",79419
"1322",2020-09-26,"Chicago","Casescm",79648
"1323",2020-09-27,"Chicago","Casescm",79800
"1324",2020-09-28,"Chicago","Casescm",80215
"1325",2020-09-29,"Chicago","Casescm",80589
"1326",2020-09-30,"Chicago","Casescm",81036
"1327",2020-10-01,"Chicago","Casescm",81388
"1328",2020-10-02,"Chicago","Casescm",81785
"1329",2020-10-03,"Chicago","Casescm",81999
"1330",2020-10-04,"Chicago","Casescm",82143
"1331",2020-10-05,"Chicago","Casescm",82683
"1332",2020-10-06,"Chicago","Casescm",83225
"1333",2020-10-07,"Chicago","Casescm",83753
"1334",2020-10-08,"Chicago","Casescm",84338
"1335",2020-10-09,"Chicago","Casescm",84990
"1336",2020-10-10,"Chicago","Casescm",85411
"1337",2020-10-11,"Chicago","Casescm",85699
"1338",2020-10-12,"Chicago","Casescm",86365
"1339",2020-10-13,"Chicago","Casescm",87230
"1340",2020-10-14,"Chicago","Casescm",88069
"1341",2020-10-15,"Chicago","Casescm",88922
"1342",2020-10-16,"Chicago","Casescm",89858
"1343",2020-10-17,"Chicago","Casescm",90389
"1344",2020-10-18,"Chicago","Casescm",90721
"1345",2020-10-19,"Chicago","Casescm",91875
"1346",2020-10-20,"Chicago","Casescm",93055
"1347",2020-10-21,"Chicago","Casescm",94203
"1348",2020-10-22,"Chicago","Casescm",95476
"1349",2020-10-23,"Chicago","Casescm",96471
"1350",2020-10-24,"Chicago","Casescm",97335
"1351",2020-10-25,"Chicago","Casescm",97852
"1352",2020-10-26,"Chicago","Casescm",99384
"1353",2020-10-27,"Chicago","Casescm",100962
"1354",2020-10-28,"Chicago","Casescm",102667
"1355",2020-10-29,"Chicago","Casescm",104507
"1356",2020-10-30,"Chicago","Casescm",106344
"1357",2020-10-31,"Chicago","Casescm",107365
"1358",2020-11-01,"Chicago","Casescm",108072
"1359",2020-11-02,"Chicago","Casescm",110354
"1360",2020-11-03,"Chicago","Casescm",112422
"1361",2020-11-04,"Chicago","Casescm",114863
"1362",2020-11-05,"Chicago","Casescm",117375
"1363",2020-11-06,"Chicago","Casescm",120073
"1364",2020-11-07,"Chicago","Casescm",121589
"1365",2020-11-08,"Chicago","Casescm",122670
"1366",2020-11-09,"Chicago","Casescm",125762
"1367",2020-11-10,"Chicago","Casescm",129004
"1368",2020-11-11,"Chicago","Casescm",131367
"1369",2020-11-12,"Chicago","Casescm",134199
"1370",2020-11-13,"Chicago","Casescm",136806
"1371",2020-11-14,"Chicago","Casescm",138157
"1372",2020-11-15,"Chicago","Casescm",138954
"1373",2020-11-16,"Chicago","Casescm",141458
"1374",2020-11-17,"Chicago","Casescm",143833
"1375",2020-11-18,"Chicago","Casescm",146095
"1376",2020-11-19,"Chicago","Casescm",148171
"1377",2020-11-20,"Chicago","Casescm",150428
"1378",2020-11-21,"Chicago","Casescm",151681
"1379",2020-11-22,"Chicago","Casescm",152447
"1380",2020-11-23,"Chicago","Casescm",154741
"1381",2020-11-24,"Chicago","Casescm",156586
"1382",2020-11-25,"Chicago","Casescm",158299
"1383",2020-11-26,"Chicago","Casescm",158538
"1384",2020-11-27,"Chicago","Casescm",159694
"1385",2020-11-28,"Chicago","Casescm",160982
"1386",2020-11-29,"Chicago","Casescm",161742
"1387",2020-11-30,"Chicago","Casescm",162692
"1388",2020-12-01,"Chicago","Casescm",163042
"1389",2020-12-02,"Chicago","Casescm",163052
"1390",NA,"Chicago","Casescm",163254
"1391",2020-03-01,"Chicago","Deathscm",0
"1392",2020-03-02,"Chicago","Deathscm",0
"1393",2020-03-03,"Chicago","Deathscm",0
"1394",2020-03-04,"Chicago","Deathscm",0
"1395",2020-03-05,"Chicago","Deathscm",0
"1396",2020-03-06,"Chicago","Deathscm",0
"1397",2020-03-07,"Chicago","Deathscm",0
"1398",2020-03-08,"Chicago","Deathscm",0
"1399",2020-03-09,"Chicago","Deathscm",0
"1400",2020-03-10,"Chicago","Deathscm",0
"1401",2020-03-11,"Chicago","Deathscm",0
"1402",2020-03-12,"Chicago","Deathscm",0
"1403",2020-03-13,"Chicago","Deathscm",0
"1404",2020-03-14,"Chicago","Deathscm",0
"1405",2020-03-15,"Chicago","Deathscm",0
"1406",2020-03-16,"Chicago","Deathscm",1
"1407",2020-03-17,"Chicago","Deathscm",2
"1408",2020-03-18,"Chicago","Deathscm",3
"1409",2020-03-19,"Chicago","Deathscm",5
"1410",2020-03-20,"Chicago","Deathscm",5
"1411",2020-03-21,"Chicago","Deathscm",7
"1412",2020-03-22,"Chicago","Deathscm",9
"1413",2020-03-23,"Chicago","Deathscm",12
"1414",2020-03-24,"Chicago","Deathscm",14
"1415",2020-03-25,"Chicago","Deathscm",19
"1416",2020-03-26,"Chicago","Deathscm",21
"1417",2020-03-27,"Chicago","Deathscm",29
"1418",2020-03-28,"Chicago","Deathscm",33
"1419",2020-03-29,"Chicago","Deathscm",53
"1420",2020-03-30,"Chicago","Deathscm",65
"1421",2020-03-31,"Chicago","Deathscm",81
"1422",2020-04-01,"Chicago","Deathscm",105
"1423",2020-04-02,"Chicago","Deathscm",120
"1424",2020-04-03,"Chicago","Deathscm",144
"1425",2020-04-04,"Chicago","Deathscm",166
"1426",2020-04-05,"Chicago","Deathscm",192
"1427",2020-04-06,"Chicago","Deathscm",214
"1428",2020-04-07,"Chicago","Deathscm",238
"1429",2020-04-08,"Chicago","Deathscm",274
"1430",2020-04-09,"Chicago","Deathscm",299
"1431",2020-04-10,"Chicago","Deathscm",331
"1432",2020-04-11,"Chicago","Deathscm",364
"1433",2020-04-12,"Chicago","Deathscm",397
"1434",2020-04-13,"Chicago","Deathscm",430
"1435",2020-04-14,"Chicago","Deathscm",463
"1436",2020-04-15,"Chicago","Deathscm",494
"1437",2020-04-16,"Chicago","Deathscm",524
"1438",2020-04-17,"Chicago","Deathscm",567
"1439",2020-04-18,"Chicago","Deathscm",606
"1440",2020-04-19,"Chicago","Deathscm",641
"1441",2020-04-20,"Chicago","Deathscm",681
"1442",2020-04-21,"Chicago","Deathscm",717
"1443",2020-04-22,"Chicago","Deathscm",762
"1444",2020-04-23,"Chicago","Deathscm",798
"1445",2020-04-24,"Chicago","Deathscm",851
"1446",2020-04-25,"Chicago","Deathscm",889
"1447",2020-04-26,"Chicago","Deathscm",940
"1448",2020-04-27,"Chicago","Deathscm",975
"1449",2020-04-28,"Chicago","Deathscm",1031
"1450",2020-04-29,"Chicago","Deathscm",1073
"1451",2020-04-30,"Chicago","Deathscm",1113
"1452",2020-05-01,"Chicago","Deathscm",1152
"1453",2020-05-02,"Chicago","Deathscm",1202
"1454",2020-05-03,"Chicago","Deathscm",1247
"1455",2020-05-04,"Chicago","Deathscm",1295
"1456",2020-05-05,"Chicago","Deathscm",1352
"1457",2020-05-06,"Chicago","Deathscm",1395
"1458",2020-05-07,"Chicago","Deathscm",1444
"1459",2020-05-08,"Chicago","Deathscm",1488
"1460",2020-05-09,"Chicago","Deathscm",1540
"1461",2020-05-10,"Chicago","Deathscm",1579
"1462",2020-05-11,"Chicago","Deathscm",1617
"1463",2020-05-12,"Chicago","Deathscm",1663
"1464",2020-05-13,"Chicago","Deathscm",1708
"1465",2020-05-14,"Chicago","Deathscm",1753
"1466",2020-05-15,"Chicago","Deathscm",1801
"1467",2020-05-16,"Chicago","Deathscm",1829
"1468",2020-05-17,"Chicago","Deathscm",1870
"1469",2020-05-18,"Chicago","Deathscm",1903
"1470",2020-05-19,"Chicago","Deathscm",1930
"1471",2020-05-20,"Chicago","Deathscm",1959
"1472",2020-05-21,"Chicago","Deathscm",1993
"1473",2020-05-22,"Chicago","Deathscm",2029
"1474",2020-05-23,"Chicago","Deathscm",2059
"1475",2020-05-24,"Chicago","Deathscm",2086
"1476",2020-05-25,"Chicago","Deathscm",2109
"1477",2020-05-26,"Chicago","Deathscm",2132
"1478",2020-05-27,"Chicago","Deathscm",2158
"1479",2020-05-28,"Chicago","Deathscm",2180
"1480",2020-05-29,"Chicago","Deathscm",2200
"1481",2020-05-30,"Chicago","Deathscm",2221
"1482",2020-05-31,"Chicago","Deathscm",2243
"1483",2020-06-01,"Chicago","Deathscm",2264
"1484",2020-06-02,"Chicago","Deathscm",2289
"1485",2020-06-03,"Chicago","Deathscm",2310
"1486",2020-06-04,"Chicago","Deathscm",2325
"1487",2020-06-05,"Chicago","Deathscm",2342
"1488",2020-06-06,"Chicago","Deathscm",2362
"1489",2020-06-07,"Chicago","Deathscm",2382
"1490",2020-06-08,"Chicago","Deathscm",2397
"1491",2020-06-09,"Chicago","Deathscm",2420
"1492",2020-06-10,"Chicago","Deathscm",2432
"1493",2020-06-11,"Chicago","Deathscm",2442
"1494",2020-06-12,"Chicago","Deathscm",2463
"1495",2020-06-13,"Chicago","Deathscm",2481
"1496",2020-06-14,"Chicago","Deathscm",2493
"1497",2020-06-15,"Chicago","Deathscm",2513
"1498",2020-06-16,"Chicago","Deathscm",2524
"1499",2020-06-17,"Chicago","Deathscm",2545
"1500",2020-06-18,"Chicago","Deathscm",2559
"1501",2020-06-19,"Chicago","Deathscm",2574
"1502",2020-06-20,"Chicago","Deathscm",2584
"1503",2020-06-21,"Chicago","Deathscm",2595
"1504",2020-06-22,"Chicago","Deathscm",2604
"1505",2020-06-23,"Chicago","Deathscm",2612
"1506",2020-06-24,"Chicago","Deathscm",2621
"1507",2020-06-25,"Chicago","Deathscm",2632
"1508",2020-06-26,"Chicago","Deathscm",2645
"1509",2020-06-27,"Chicago","Deathscm",2650
"1510",2020-06-28,"Chicago","Deathscm",2655
"1511",2020-06-29,"Chicago","Deathscm",2662
"1512",2020-06-30,"Chicago","Deathscm",2665
"1513",2020-07-01,"Chicago","Deathscm",2678
"1514",2020-07-02,"Chicago","Deathscm",2684
"1515",2020-07-03,"Chicago","Deathscm",2689
"1516",2020-07-04,"Chicago","Deathscm",2694
"1517",2020-07-05,"Chicago","Deathscm",2697
"1518",2020-07-06,"Chicago","Deathscm",2702
"1519",2020-07-07,"Chicago","Deathscm",2706
"1520",2020-07-08,"Chicago","Deathscm",2710
"1521",2020-07-09,"Chicago","Deathscm",2717
"1522",2020-07-10,"Chicago","Deathscm",2723
"1523",2020-07-11,"Chicago","Deathscm",2725
"1524",2020-07-12,"Chicago","Deathscm",2729
"1525",2020-07-13,"Chicago","Deathscm",2732
"1526",2020-07-14,"Chicago","Deathscm",2735
"1527",2020-07-15,"Chicago","Deathscm",2742
"1528",2020-07-16,"Chicago","Deathscm",2744
"1529",2020-07-17,"Chicago","Deathscm",2747
"1530",2020-07-18,"Chicago","Deathscm",2751
"1531",2020-07-19,"Chicago","Deathscm",2753
"1532",2020-07-20,"Chicago","Deathscm",2758
"1533",2020-07-21,"Chicago","Deathscm",2759
"1534",2020-07-22,"Chicago","Deathscm",2763
"1535",2020-07-23,"Chicago","Deathscm",2766
"1536",2020-07-24,"Chicago","Deathscm",2769
"1537",2020-07-25,"Chicago","Deathscm",2777
"1538",2020-07-26,"Chicago","Deathscm",2783
"1539",2020-07-27,"Chicago","Deathscm",2784
"1540",2020-07-28,"Chicago","Deathscm",2787
"1541",2020-07-29,"Chicago","Deathscm",2790
"1542",2020-07-30,"Chicago","Deathscm",2792
"1543",2020-07-31,"Chicago","Deathscm",2794
"1544",2020-08-01,"Chicago","Deathscm",2799
"1545",2020-08-02,"Chicago","Deathscm",2802
"1546",2020-08-03,"Chicago","Deathscm",2805
"1547",2020-08-04,"Chicago","Deathscm",2807
"1548",2020-08-05,"Chicago","Deathscm",2811
"1549",2020-08-06,"Chicago","Deathscm",2815
"1550",2020-08-07,"Chicago","Deathscm",2817
"1551",2020-08-08,"Chicago","Deathscm",2820
"1552",2020-08-09,"Chicago","Deathscm",2822
"1553",2020-08-10,"Chicago","Deathscm",2824
"1554",2020-08-11,"Chicago","Deathscm",2828
"1555",2020-08-12,"Chicago","Deathscm",2830
"1556",2020-08-13,"Chicago","Deathscm",2834
"1557",2020-08-14,"Chicago","Deathscm",2837
"1558",2020-08-15,"Chicago","Deathscm",2842
"1559",2020-08-16,"Chicago","Deathscm",2845
"1560",2020-08-17,"Chicago","Deathscm",2848
"1561",2020-08-18,"Chicago","Deathscm",2849
"1562",2020-08-19,"Chicago","Deathscm",2854
"1563",2020-08-20,"Chicago","Deathscm",2857
"1564",2020-08-21,"Chicago","Deathscm",2862
"1565",2020-08-22,"Chicago","Deathscm",2864
"1566",2020-08-23,"Chicago","Deathscm",2865
"1567",2020-08-24,"Chicago","Deathscm",2868
"1568",2020-08-25,"Chicago","Deathscm",2872
"1569",2020-08-26,"Chicago","Deathscm",2875
"1570",2020-08-27,"Chicago","Deathscm",2877
"1571",2020-08-28,"Chicago","Deathscm",2881
"1572",2020-08-29,"Chicago","Deathscm",2885
"1573",2020-08-30,"Chicago","Deathscm",2889
"1574",2020-08-31,"Chicago","Deathscm",2891
"1575",2020-09-01,"Chicago","Deathscm",2894
"1576",2020-09-02,"Chicago","Deathscm",2897
"1577",2020-09-03,"Chicago","Deathscm",2900
"1578",2020-09-04,"Chicago","Deathscm",2902
"1579",2020-09-05,"Chicago","Deathscm",2906
"1580",2020-09-06,"Chicago","Deathscm",2908
"1581",2020-09-07,"Chicago","Deathscm",2909
"1582",2020-09-08,"Chicago","Deathscm",2910
"1583",2020-09-09,"Chicago","Deathscm",2915
"1584",2020-09-10,"Chicago","Deathscm",2917
"1585",2020-09-11,"Chicago","Deathscm",2922
"1586",2020-09-12,"Chicago","Deathscm",2922
"1587",2020-09-13,"Chicago","Deathscm",2925
"1588",2020-09-14,"Chicago","Deathscm",2928
"1589",2020-09-15,"Chicago","Deathscm",2929
"1590",2020-09-16,"Chicago","Deathscm",2933
"1591",2020-09-17,"Chicago","Deathscm",2933
"1592",2020-09-18,"Chicago","Deathscm",2937
"1593",2020-09-19,"Chicago","Deathscm",2939
"1594",2020-09-20,"Chicago","Deathscm",2945
"1595",2020-09-21,"Chicago","Deathscm",2947
"1596",2020-09-22,"Chicago","Deathscm",2949
"1597",2020-09-23,"Chicago","Deathscm",2955
"1598",2020-09-24,"Chicago","Deathscm",2960
"1599",2020-09-25,"Chicago","Deathscm",2963
"1600",2020-09-26,"Chicago","Deathscm",2967
"1601",2020-09-27,"Chicago","Deathscm",2968
"1602",2020-09-28,"Chicago","Deathscm",2970
"1603",2020-09-29,"Chicago","Deathscm",2976
"1604",2020-09-30,"Chicago","Deathscm",2978
"1605",2020-10-01,"Chicago","Deathscm",2982
"1606",2020-10-02,"Chicago","Deathscm",2985
"1607",2020-10-03,"Chicago","Deathscm",2989
"1608",2020-10-04,"Chicago","Deathscm",2994
"1609",2020-10-05,"Chicago","Deathscm",2997
"1610",2020-10-06,"Chicago","Deathscm",2999
"1611",2020-10-07,"Chicago","Deathscm",3000
"1612",2020-10-08,"Chicago","Deathscm",3003
"1613",2020-10-09,"Chicago","Deathscm",3007
"1614",2020-10-10,"Chicago","Deathscm",3012
"1615",2020-10-11,"Chicago","Deathscm",3016
"1616",2020-10-12,"Chicago","Deathscm",3020
"1617",2020-10-13,"Chicago","Deathscm",3025
"1618",2020-10-14,"Chicago","Deathscm",3028
"1619",2020-10-15,"Chicago","Deathscm",3030
"1620",2020-10-16,"Chicago","Deathscm",3033
"1621",2020-10-17,"Chicago","Deathscm",3038
"1622",2020-10-18,"Chicago","Deathscm",3039
"1623",2020-10-19,"Chicago","Deathscm",3043
"1624",2020-10-20,"Chicago","Deathscm",3048
"1625",2020-10-21,"Chicago","Deathscm",3054
"1626",2020-10-22,"Chicago","Deathscm",3058
"1627",2020-10-23,"Chicago","Deathscm",3062
"1628",2020-10-24,"Chicago","Deathscm",3067
"1629",2020-10-25,"Chicago","Deathscm",3076
"1630",2020-10-26,"Chicago","Deathscm",3084
"1631",2020-10-27,"Chicago","Deathscm",3088
"1632",2020-10-28,"Chicago","Deathscm",3095
"1633",2020-10-29,"Chicago","Deathscm",3099
"1634",2020-10-30,"Chicago","Deathscm",3103
"1635",2020-10-31,"Chicago","Deathscm",3113
"1636",2020-11-01,"Chicago","Deathscm",3118
"1637",2020-11-02,"Chicago","Deathscm",3133
"1638",2020-11-03,"Chicago","Deathscm",3146
"1639",2020-11-04,"Chicago","Deathscm",3154
"1640",2020-11-05,"Chicago","Deathscm",3160
"1641",2020-11-06,"Chicago","Deathscm",3170
"1642",2020-11-07,"Chicago","Deathscm",3182
"1643",2020-11-08,"Chicago","Deathscm",3192
"1644",2020-11-09,"Chicago","Deathscm",3205
"1645",2020-11-10,"Chicago","Deathscm",3218
"1646",2020-11-11,"Chicago","Deathscm",3226
"1647",2020-11-12,"Chicago","Deathscm",3243
"1648",2020-11-13,"Chicago","Deathscm",3260
"1649",2020-11-14,"Chicago","Deathscm",3276
"1650",2020-11-15,"Chicago","Deathscm",3286
"1651",2020-11-16,"Chicago","Deathscm",3307
"1652",2020-11-17,"Chicago","Deathscm",3323
"1653",2020-11-18,"Chicago","Deathscm",3340
"1654",2020-11-19,"Chicago","Deathscm",3356
"1655",2020-11-20,"Chicago","Deathscm",3381
"1656",2020-11-21,"Chicago","Deathscm",3399
"1657",2020-11-22,"Chicago","Deathscm",3410
"1658",2020-11-23,"Chicago","Deathscm",3427
"1659",2020-11-24,"Chicago","Deathscm",3437
"1660",2020-11-25,"Chicago","Deathscm",3450
"1661",2020-11-26,"Chicago","Deathscm",3464
"1662",2020-11-27,"Chicago","Deathscm",3476
"1663",2020-11-28,"Chicago","Deathscm",3489
"1664",2020-11-29,"Chicago","Deathscm",3501
"1665",2020-11-30,"Chicago","Deathscm",3504
"1666",2020-12-01,"Chicago","Deathscm",3504
"1667",2020-12-02,"Chicago","Deathscm",3504
"1668",NA,"Chicago","Deathscm",3504
